ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,referrer,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,fingerprint,certificate.version,certificate.serial,certificate.subject,certificate.issuer,certificate.not_valid_before,certificate.not_valid_after,certificate.key_alg,certificate.sig_alg,certificate.key_type,certificate.key_length,certificate.exponent,certificate.curve,san.dns,san.uri,san.email,san.ip,basic_constraints.ca,basic_constraints.path_len,host_cert,client_cert
1742040020.427779,CcUrqj4Aiv5HP1Vc2c,192.168.1.1,34195,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040020.537861,C5PoOlZpJoqa8M2Nf,192.168.1.1,50104,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040020.647844,CRPM5j3MXjuMKyYS7a,192.168.1.1,53486,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040020.758272,CQ8xwj1vRrMgvM7lM3,192.168.1.1,57286,239.255.255.250,1900,udp,-,0.219447,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040021.087858,Cd0rl4AiEjyzD8mQg,192.168.1.1,51365,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040021.197793,Cqj3Vy4zRR3KCJM6M2,192.168.1.1,39995,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040021.308273,CkZCJp44T7xf0ejD3e,192.168.1.1,53547,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040021.425906,C6fLI61QFQhK9qeMj2,192.168.1.1,38699,239.255.255.250,1900,udp,-,0.231654,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040021.767793,CsNPN83nQUVeH0mhej,192.168.1.1,59476,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040021.889884,Cxlq6ohiKr4dILnta,192.168.1.1,40050,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040021.997972,CZGwSR3ctrOFTpLDQi,192.168.1.1,54572,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040022.108352,CgmPCCXK5BlPxRKUf,192.168.1.1,53940,239.255.255.250,1900,udp,-,0.229195,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040022.447772,CsCYu63fdi0KibmRSh,192.168.1.1,40899,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040022.557808,CM0jaA1qVVbrxzOYxj,192.168.1.1,52964,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040022.674540,Cwxr4zBoIzmmzsR5a,192.168.1.1,48874,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040022.788525,CX2S16Hug3mhgdp73,192.168.1.1,53351,239.255.255.250,1900,udp,-,0.238909,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040023.142881,CaVEyJ0sjLIO5WXPj,192.168.1.1,46967,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040023.247822,CbooJxOdxHYTh8q1a,192.168.1.1,48254,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040023.358135,CLSrOPxN9DnDaxMq3,192.168.1.1,49949,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040023.468752,CQM5Vz1iLScp0buuia,192.168.1.1,43480,239.255.255.250,1900,udp,-,0.218927,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040023.798566,ClC1jz1ubrzGuPD4h5,192.168.1.1,34680,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040023.907990,CSZ4dqRP8xvO1q6H6,192.168.1.1,34626,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040024.017766,ChwoM41XSXG4Z1ZE6l,192.168.1.1,37480,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040024.128286,CNKoT124JogHFrtjz4,192.168.1.1,38015,239.255.255.250,1900,udp,-,0.229044,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040024.467795,CPiTsCohkGIDNX0P7,192.168.1.1,47659,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040024.577955,CuJgzq4eFbyd5mzmp7,192.168.1.1,45141,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040024.697601,CNyvtb2GM79h9zZM1e,192.168.1.1,57797,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040024.818217,C4jLXr24wywO60gDQk,192.168.1.1,57447,239.255.255.250,1900,udp,-,0.229065,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040025.157679,CALvdoF1UN7GkvwF4,192.168.1.1,38455,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040025.267663,CzhfQOA8cffVEovl6,192.168.1.1,57387,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040025.387587,CdAEr02q6Tmb4g3jc2,192.168.1.1,46195,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040025.508219,CF2qs443Lp3J2SxvOg,192.168.1.1,45639,239.255.255.250,1900,udp,-,0.219153,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040025.847597,CLP9a92Zg5Yxq7T8c8,192.168.1.1,35553,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040025.957743,CJsNMk2z9Vqvjio32f,192.168.1.1,57680,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040026.078093,CEOzwJ2hlbcIT5YZq4,192.168.1.1,33462,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040026.198275,C5PufI11hFUUNSsbDc,192.168.1.1,57276,239.255.255.250,1900,udp,-,0.239172,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040026.547700,Ck0vFshYcIpxRjXR5,192.168.1.1,52880,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040026.657674,CYaMCE4OepVAJBWAid,192.168.1.1,51721,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040026.767672,CChw1D1x3p7ie6uxU9,192.168.1.1,35039,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040026.878473,CiIq1a4xf0sRiOIAX8,192.168.1.1,58451,239.255.255.250,1900,udp,-,0.228947,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040027.217763,Cn5PSF4cqI2VjtQWYd,192.168.1.1,56947,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040027.337693,CgEfnn19l5YML5JTzi,192.168.1.1,40281,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040027.447625,C3Pp2Z1G8gWccziLs8,192.168.1.1,42945,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040027.558246,CZGXB64KgkTNR8wx3,192.168.1.1,50560,239.255.255.250,1900,udp,-,0.219401,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040027.887701,CXHDJ74icOaZdwSzdl,192.168.1.1,41748,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040027.997612,CSgYp44z09QQsgRF2c,192.168.1.1,52924,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040028.107647,ClM9Ky2S46vHBva5Ch,192.168.1.1,51477,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040028.218779,CDwXGv3KvvIRoCe2C7,192.168.1.1,60597,239.255.255.250,1900,udp,-,0.218831,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040028.547766,C7Z1PbOQtAdFXwyKf,192.168.1.1,60056,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040028.657828,CmkgIB3nAwpZXvITrb,192.168.1.1,35115,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040028.767902,CREiaHGfiWZ5Sr2Oa,192.168.1.1,45882,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040028.878434,CQs3CI3HNt7WvSFZUc,192.168.1.1,50119,239.255.255.250,1900,udp,-,0.228868,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.227629,Co3H2c3Ur0xZR3Pc1i,192.168.1.1,34574,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.337641,CCvRt74v9jq8NJSP7,192.168.1.1,41749,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.457507,CdDEXHcB1kIGqSxm4,192.168.1.1,54721,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.578282,CUdIR84W6xoIrMTLMd,192.168.1.1,57091,239.255.255.250,1900,udp,-,0.219440,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.695121,Cp336TGYlNx5NCOlc,192.168.1.6,50084,54.205.146.83,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.924538,CvAELG2aIiRlzroV75,192.168.1.1,60507,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.948831,CjaPZE3PuQRrUgIUBb,192.168.1.30,5353,224.0.0.251,5353,udp,dns,1.994568,183,0,S0,T,F,0,D,3,267,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.948832,CcYb7F1qlHcWgW7uPi,fe80::e4f7:b4ff:fe1c:ae36,5353,ff02::fb,5353,udp,dns,1.997620,183,0,S0,T,F,0,D,3,327,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040029.971931,C52Whf2SMGrfbr53Mg,192.168.1.6,50084,54.205.146.83,443,tcp,-,0.000152,0,0,RSTO,T,F,0,^hR,1,40,1,60,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040030.027530,CiC6qc3wUYY8AvZZ34,192.168.1.1,57764,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040030.147509,CxyuLm2bA63UfecKB,192.168.1.1,53419,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040030.258198,CJyKoz3D5ChfQFTqv9,192.168.1.1,56860,239.255.255.250,1900,udp,-,0.239086,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040030.607580,CBt4RP2gOlRkMZSHn2,192.168.1.1,53681,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040030.717555,Cfz9ZK2RdYVw6FheQ,192.168.1.1,51692,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040030.827481,C8qqkj2Yk05lplhHy7,192.168.1.1,54022,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040030.938180,C914gvghHdnp4HK5j,192.168.1.1,46248,239.255.255.250,1900,udp,-,0.219169,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040031.267594,C5a6juMtK9Ectd1bc,192.168.1.1,42264,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040031.387513,CzYjbI1WNcekdjgVW8,192.168.1.1,53248,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040031.507443,CAgjfw10YvdSt4beE8,192.168.1.1,38595,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040031.618202,Cr6pw6U14kloD4E05,192.168.1.1,40480,239.255.255.250,1900,udp,-,0.229074,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040031.967494,CvAbCN2ZUZawcOHco5,192.168.1.1,39174,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040032.087535,CatqgK1JUEgGJulSme,192.168.1.1,38848,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040032.100432,C0MTgPE1I3CGRub2j,192.168.1.30,57093,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,153,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040032.197591,CZ5t2211S1z6ip7Q1e,192.168.1.1,46391,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040032.308493,CxfJK11o4kJ04urd1d,192.168.1.1,49494,239.255.255.250,1900,udp,-,0.238899,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040032.674580,CNImjY1eKr6ZfBCy75,192.168.1.1,55893,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040032.777720,Cl2j0h1GNtL6agJLE9,192.168.1.1,44658,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040032.897521,C8AGlW3G5HVP1nStpj,192.168.1.1,45756,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040033.008283,CZI3bE4K0Cv229p075,192.168.1.1,42042,239.255.255.250,1900,udp,-,0.219145,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040033.337686,Ch96yd2ZGuWXudAdT6,192.168.1.1,45710,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040033.447611,CwAg7h7FpvqNEpXii,192.168.1.1,60399,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040033.557735,CiVZxo4Ry6bjdCE3Gj,192.168.1.1,58127,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040033.676092,CN4bFKYDX55J7LIR1,192.168.1.1,51479,239.255.255.250,1900,udp,-,0.221347,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040034.007957,C7gKc34qhzlr0MatP6,192.168.1.1,39552,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040034.117700,CD6TSl317EVWbD70P1,192.168.1.1,35246,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040034.227949,C9S2QP48q1AJj1128,192.168.1.1,34918,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040034.338127,CTNz7z1lmhljSgUsI4,192.168.1.1,53723,239.255.255.250,1900,udp,-,0.239245,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040034.687558,C9cYn67tXS5zt9cZk,192.168.1.1,51458,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040034.807485,CcC9jkkcfczOqGRN7,192.168.1.1,44866,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040034.924443,CjS63QDztqtyTMd9j,192.168.1.1,45535,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742040035.028207,CgbAb32Q6OCw6p0d2h,192.168.1.1,49765,239.255.255.250,1900,udp,-,0.219245,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
